model,image,edge_intensity,color_std,texture_score,lpips,niqe,mean_brightness,std_brightness,contrast,sharpness_laplacian,blocking_artifacts,ringing_artifacts
DFOWMFC_PSNR,200829_SwinIR,23.592747682348552,"[np.float64(70.30117571275713), np.float64(62.34915297193485), np.float64(60.93332746795264)]",1005.8031245942979,0.015932898968458176,,64.09183655007371,64.8403656084553,64.14180121056768,232.50980905852873,82.16294359165938,27.817043259702814
DFOWMFC_PSNR,200916_SwinIR,4.8106719065869274,"[np.float64(24.412619371291296), np.float64(24.426627443018468), np.float64(24.36787492892071)]",189.6837287017034,0.01503115426748991,,9.287175619805705,24.402390487518645,24.42556153850342,22.05831060602412,21.25558761187935,8.970191942563106
DFOWMFC_PSNR,210225_SwinIR,1.112966370913569,"[np.float64(66.78985301746404), np.float64(66.8369050518568), np.float64(66.77207237222514)]",131.60927157956365,0.027225911617279053,,51.60291888248246,66.79962053472765,66.83341096155245,39.72531193693878,33.24856923727025,10.58164225701334
DFOWMFC_PSNR,210226_SwinIR,5.3834023716699155,"[np.float64(64.1627700303393), np.float64(61.13897537998453), np.float64(55.58309186432691)]",422.7171072900183,0.0242539681494236,,65.46874377301278,62.147394709617096,60.95578417791084,112.08466709424812,69.69545964215386,17.20412012559625
DFOWMFC_PSNR,210531_SwinIR,5.627359008789062,"[np.float64(74.53187758863196), np.float64(74.60716618365436), np.float64(74.6187025971858)]",422.11291840676404,0.014532402157783508,,73.19435501663773,74.58593919039974,74.60481764597485,37.08414299858934,62.4053832446058,10.543572278399216
DFOWMFC_PSNR,210614_SwinIR,5.530641951650943,"[np.float64(75.95474846648176), np.float64(75.51090331870427), np.float64(74.62273619990692)]",379.06992905585076,0.014972137287259102,,92.56471419198576,75.37202759902765,75.54284147793729,41.64382724345632,70.5612268030454,11.309906947995852
DFOWMFC_PSNR,210718_SwinIR,4.569810655381945,"[np.float64(40.870778455740286), np.float64(39.76967894145646), np.float64(40.22725827575631)]",285.64647997886254,0.018960168585181236,,23.877762345679013,40.3265080482239,39.60664560065264,35.257748514555914,48.64063238419865,13.483817665684306
DFOWMFC_PSNR,210730_SwinIR,3.0080705881118774,"[np.float64(33.87524021121174), np.float64(33.89152959898187), np.float64(33.85568375421186)]",143.41675597521683,0.008177921175956726,,12.349562962849935,33.87415564848571,33.88895405297739,30.098974645137726,17.92525174207303,9.618981908948893
DFOWMFC_PSNR,210801_SwinIR,6.09443359375,"[np.float64(79.56684108185709), np.float64(77.81730518716985), np.float64(75.22494888033435)]",295.9678046264867,0.012725919485092163,,71.4185560212312,77.63422011686806,77.67925942888061,32.54743265459358,50.46461046713554,10.768918403415656
DFOWMFC_PSNR,210808_SwinIR,3.033732228403647,"[np.float64(45.82767075240824), np.float64(44.608155950235286), np.float64(49.709281284011745)]",206.81541981506396,0.007326255086809397,,46.98363601924827,47.304428256454024,43.95249252881096,54.59826114617498,39.46395366387122,13.973052002729405
DFOWMFC_PSNR,210813_SwinIR,3.271244466304779,"[np.float64(49.745133341283854), np.float64(44.12775076458033), np.float64(40.78264163322023)]",284.53258601173894,0.03762032836675644,,81.70404895146687,45.07219257793932,44.95793636879018,41.46669197066088,81.52961753686851,13.774484447791826
DFOWMFC_PSNR,210911_SwinIR,1.9247770792241945,"[np.float64(45.27851500594892), np.float64(42.51864934546544), np.float64(42.2380662342473)]",110.87234617584319,0.006460953038185835,,18.57621626701488,43.3708584004575,43.18298680587554,14.050720811417786,20.95170815048659,7.403300200833306
DFOWMFC_PSNR,211019_SwinIR,16.9596688646789,"[np.float64(57.36233572130589), np.float64(61.40592148137958), np.float64(64.92313915474546)]",1184.5099375335408,0.028563648462295532,,60.28032757151504,61.78991787336006,58.82873299065456,143.69402520491036,102.55767253867333,27.07482994633879
DFOWMFC_PSNR,211127_SwinIR,2.21349462890625,"[np.float64(49.55465418375497), np.float64(47.82429544058272), np.float64(48.137721264910766)]",242.04587307226876,0.013810043223202229,,47.21457885742188,48.52898512039627,48.117242123141104,13.082773093573993,62.022249237892126,8.076342197859416
DFOWMFC_PSNR,211214_SwinIR,0.5553112954295154,"[np.float64(47.169363736480065), np.float64(40.49857232861369), np.float64(30.427307649079843)]",95.68065993111244,0.007323195226490498,,77.8829652462295,42.22442965985625,39.290699395184944,7.848107317992727,35.08595302982625,5.588230687792784
DFOWMFC_PSNR,211218_SwinIR,0.9981209891183036,"[np.float64(36.29654158259429), np.float64(27.553594081364334), np.float64(29.81916387278518)]",91.56208201232769,0.010415913537144661,,31.917013045452556,31.626950131537324,29.950814223923548,8.440171313823694,29.15537501531876,6.080911737195406
DFOWMFC_PSNR,220109_SwinIR,3.230940755208333,"[np.float64(76.48681962503974), np.float64(61.3061427916409), np.float64(53.83834069825865)]",296.5782585769228,0.0075432066805660725,,57.06157477484809,65.47152636455962,63.91524833281015,53.60278476291224,52.186428655737174,9.763885686566029
DFOWMFC_PSNR,220119_SwinIR,2.195943586366539,"[np.float64(48.62914635250241), np.float64(39.301989044018434), np.float64(41.9094880669844)]",172.01502860439516,0.028642816469073296,,44.81674288482688,43.54205422415334,42.105590230809675,30.849774245190943,38.084656328851594,12.454829195413048
DFOWMFC_PSNR,220206_SwinIR,8.455101497463579,"[np.float64(82.87850699439976), np.float64(82.63873287579652), np.float64(90.60237793675432)]",489.2203291959054,0.01949671283364296,,90.81274684483033,85.71499741788536,83.48660145166477,59.90936558321182,61.50520912794855,15.72659755639663
DFOWMFC_PSNR,220213_SwinIR,1.2370965149176956,"[np.float64(16.268704791799625), np.float64(17.6574494165296), np.float64(24.8183943726266)]",72.08163929659848,0.009695552289485931,,17.952796282007316,21.309895090357085,17.929281959725486,11.222985674567878,14.93448680464343,7.090098328629545
DFOWMFC_PSNR,220215_SwinIR,14.584736317428806,"[np.float64(65.7072856172836), np.float64(65.7687293987628), np.float64(65.66386543781726)]",751.8153584019179,0.030762983486056328,,63.23431726432244,65.71331548739242,65.75414486888249,222.57587544781418,60.8090103961791,25.1750289301255
