model,image,edge_intensity,color_std,texture_score,lpips,niqe,mean_brightness,std_brightness,contrast,sharpness_laplacian,blocking_artifacts,ringing_artifacts
DFOWMFC_GAN,210813_SwinIR,4.83311265707016,"[np.float64(50.090174934278814), np.float64(44.735846526811024), np.float64(41.856434726942)]",326.6445089666724,0.06732485443353653,,81.8495209813118,45.74310170438653,45.60421628621301,119.81926281559277,100.11479855864621,20.39507829213285
DFOWMFC_GAN,210911_SwinIR,1.9014919597852291,"[np.float64(45.5967565627793), np.float64(42.81235553076201), np.float64(42.599983287776844)]",117.49774557056311,0.01095181331038475,,18.566749153821803,43.694666256371704,43.50152466568346,38.049966898604204,24.914460858687868,9.518125497318037
DFOWMFC_GAN,211019_SwinIR,17.230198179472477,"[np.float64(58.299552212507706), np.float64(60.68285479993986), np.float64(65.33017335034229)]",1099.141053633792,0.04000397026538849,,57.01845300952472,61.78533416272171,58.687978685303506,180.4910615026971,106.65960894973065,26.19248086800962
DFOWMFC_GAN,211127_SwinIR,4.562594970703125,"[np.float64(50.56267567733055), np.float64(47.847291267523374), np.float64(48.24796777090076)]",259.8875514048796,0.053979288786649704,,46.298715234375,48.91893736392399,48.46522161050414,108.48082807610037,76.97149395977809,18.25992017688483
DFOWMFC_GAN,211214_SwinIR,0.8369344971778634,"[np.float64(46.64677806657329), np.float64(40.06330552621389), np.float64(30.567555031149833)]",116.14987132326226,0.04052550718188286,,78.67267312354687,41.898959214229016,38.970789247749124,40.88778880752221,70.53180373072107,10.567481482219673
DFOWMFC_GAN,211218_SwinIR,1.451552254813058,"[np.float64(36.40029508441044), np.float64(27.163727014318976), np.float64(29.299163270991265)]",99.04354998278357,0.0295511893928051,,32.33390833750492,31.339795099273612,29.72875983177536,28.32828419115041,48.961361993179224,9.790039104856705
DFOWMFC_GAN,220109_SwinIR,9.769120279947916,"[np.float64(74.61927576160497), np.float64(60.52389013836123), np.float64(54.75439702948131)]",334.59819714488526,0.07500869035720825,,56.26273304126881,64.58777620918256,63.125864391903946,237.99297878689256,59.956073087609624,24.984474996048345
DFOWMFC_GAN,220119_SwinIR,3.2507046715357597,"[np.float64(48.243992595665766), np.float64(38.944215114522436), np.float64(41.87871321008038)]",198.44492287282955,0.06837542355060577,,45.958218451779125,43.27190394167083,41.77878703570009,130.85516376466992,57.03909206575852,19.306799646995497
DFOWMFC_GAN,220206_SwinIR,13.183523632609262,"[np.float64(83.21767772310331), np.float64(83.3600251839354), np.float64(91.45827184200897)]",498.650331153968,0.07522688806056976,,92.29953338626575,86.35521315673222,84.11483831256677,291.433872932381,68.55313523869177,27.799983138774692
DFOWMFC_GAN,220213_SwinIR,1.300879308127572,"[np.float64(15.762249976423382), np.float64(17.887300811319356), np.float64(23.46148494288501)]",81.3882862858199,0.02244943007826805,,18.801108967764062,20.6274988814497,17.76334172458505,43.43822539415892,34.57187863353638,11.047669211049238
DFOWMFC_GAN,220215_SwinIR,20.565699231585434,"[np.float64(64.83968901378107), np.float64(64.77957878617636), np.float64(64.91239171152637)]",764.438771061144,0.08944627642631531,,62.05130538726877,64.84393372016561,64.80621851782892,665.3936612928989,67.89769100676185,39.30118542760894
