,epoch,d_loss,g_loss,d_score,g_score
0,63,0.015499630433019784,0.6619805775812192,0.9442934498410308,0.9442934498410308
0,64,0.0125823628863038,0.6736078378027542,0.9541198648761714,0.9541198648761714
0,65,0.013545239770627883,0.6452120711685344,0.9682218457161981,0.9682218457161981
0,66,0.011369159092336215,0.6552171423093701,0.9721542419678715,0.9721542419678715
0,67,0.007360126765836354,0.6581610142785702,0.9697945427543507,0.9697945427543507
0,68,0.007222113843478631,0.6710292931541382,0.9672302491214859,0.9672302491214859
0,69,0.006403585519065639,0.6459851402195901,0.9683323136295181,0.9683323136295181
0,70,0.005781289721169625,0.6503532141088003,0.9730053024598394,0.9730053024598394
0,71,0.0076587326024251294,0.6453185980738088,0.9752519191348729,0.9752519191348729
0,72,0.012915610469169565,0.6431451743865109,0.9738008021670014,0.9738008021670014
0,73,0.012856145777117457,0.6371055104965506,0.971876438043842,0.971876438043842
0,74,0.00820420366254357,0.6621484624812881,0.9701736634036144,0.9701736634036144
0,75,0.006061016477381379,0.6517372248641937,0.9709266754518072,0.9709266754518072
0,76,0.006125066329636567,0.6522992848552055,0.9716241267151942,0.9716241267151942
0,77,0.005777763372344505,0.6382726752454816,0.9739544113955824,0.9739544113955824
0,78,0.006384398085514016,0.6244231947614167,0.9737138658801874,0.9737138658801874
0,79,0.004101611846506875,0.646091304629682,0.9734086083919009,0.9734086083919009
0,80,0.0019139270092469142,0.6562559040515139,0.9743145760123829,0.9743145760123829
0,81,0.004556057154334373,0.6438161654165949,0.9747204965696118,0.9747204965696118
0,82,0.004377336554239233,0.6408919652941396,0.9744551121151271,0.9744551121151271
0,83,0.007482476820614453,0.6269516620131701,0.9757127468206158,0.9757127468206158
0,84,0.0051709713496596935,0.6415243048265756,0.9752100851321954,0.9752100851321954
0,85,0.005400973458187169,0.6375946760018029,0.9749172471134538,0.9749172471134538
0,86,0.002930679953709454,0.625966876465952,0.9743158833249665,0.9743158833249665
0,87,0.004463578134256513,0.635822631348887,0.9749852273678046,0.9749852273678046
0,88,0.005658074708498386,0.6348988619674162,0.9751532170348058,0.9751532170348058
0,1,0.3898506422079551,1.1972323490912655,0.8481752530957162,0.8481752530957162
0,2,0.14737246904666804,1.053454821527882,0.9126800169427711,0.9126800169427711
0,3,0.2420240808203517,0.9959920110153545,0.7912450583584337,0.7912450583584337
0,4,0.3325616114310312,0.9265058086898272,0.6475482006149599,0.6475482006149599
0,5,0.5378525177318568,0.8942622473760142,0.6195396821661646,0.6195396821661646
0,6,0.4806834437561482,0.841710773497381,0.8137707078313253,0.8137707078313253
0,7,0.566635056033511,0.8243505226241218,0.4991785991622741,0.4991785991622741
0,8,0.15608227492336288,0.7491288162777862,0.8272536761629853,0.8272536761629853
0,9,0.14684928175675344,0.7719264651238519,0.7979378451305221,0.7979378451305221
0,10,0.0653327665774219,0.7508830238218448,0.9550317154032798,0.9550317154032798
0,11,0.058348123826974206,0.74616987031786,0.9380595297858099,0.9380595297858099
0,12,0.13320425709328018,0.7073092589097489,0.8125660192854752,0.8125660192854752
0,13,0.1486390832876425,0.7190208889075232,0.9276578972138554,0.9276578972138554
0,14,0.1123106412619472,0.7034094285773465,0.8872338311579652,0.8872338311579652
0,15,0.09535980635538319,0.699499840398071,0.8921101070950469,0.8921101070950469
0,16,0.07261199487181233,0.6881367060713659,0.891475406835676,0.891475406835676
0,17,0.07926224519210646,0.6714409053565029,0.9358554007697456,0.9358554007697456
0,18,0.11309031956645858,0.671283354242164,0.8573721971218207,0.8573721971218207
0,19,0.0943568158181636,0.6512715856393817,0.8608914825970548,0.8608914825970548
0,20,0.11447844501719417,0.646611698181275,0.9198388606509371,0.9198388606509371
0,21,0.10571821869776112,0.6299392732989836,0.8469960571452476,0.8469960571452476
0,22,0.07200048776116556,0.6319894802618218,0.9207677062416332,0.9207677062416332
0,23,0.04544769792033327,0.6348601347471337,0.9504705017988622,0.9504705017988622
0,24,0.07185141470936567,0.6436079835476806,0.9221678380187416,0.9221678380187416
0,25,0.05605237293674285,0.6247141092337438,0.9647339357429718,0.9647339357429718
0,26,0.07118938873251439,0.6171323696931842,0.9318628681392236,0.9318628681392236
0,27,0.027165653276315815,0.623898839455851,0.9809714116884204,0.9809714116884204
0,28,0.05922738423787925,0.6005491844142776,0.9373535809906292,0.9373535809906292
0,29,0.02946572620147363,0.6123536332065321,0.9448052627175368,0.9448052627175368
0,30,0.03823993118651899,0.6191067445868629,0.9575332580321285,0.9575332580321285
0,31,0.043735682625208834,0.6096572249609145,0.9621219252008032,0.9621219252008032
0,32,0.07692533916977036,0.6248105949905502,0.8958705917419679,0.8958705917419679
0,33,0.024575509280564796,0.594584635622211,0.9856345956743642,0.9856345956743642
0,34,0.06435146395221772,0.5899193502334227,0.9699664543591031,0.9699664543591031
0,35,0.07388057040083042,0.5970486191860643,0.9109543643323293,0.9109543643323293
0,36,0.0206196453556957,0.5866749948127522,0.9701462098393574,0.9701462098393574
0,37,0.07659395559724555,0.5900929598125269,0.9468675483182731,0.9468675483182731
0,38,0.09868205365646317,0.5967537332251369,0.9446222389558233,0.9446222389558233
0,39,0.05305602117235881,0.606044940361217,0.9479166666666666,0.9479166666666666
0,40,0.0231848656931715,0.5934247215349512,0.9817505699882865,0.9817505699882865
0,41,0.038026989902677624,0.5834654520952718,0.9808413340863453,0.9808413340863453
0,42,0.21790209540242012,0.594717373091533,0.7291084912566934,0.7291084912566934
0,43,0.10485968789661744,0.6041817752472368,0.9022783843708166,0.9022783843708166
0,44,0.05757046368227426,0.5926407561244735,0.9450856812667336,0.9450856812667336
0,45,0.03484214662787426,0.5858253112918083,0.9588889411813922,0.9588889411813922
0,46,0.012578771076847113,0.5755397842591068,0.9802680775184069,0.9802680775184069
0,47,0.026437388326588724,0.5822060033978229,0.9932019745649264,0.9932019745649264
0,48,0.033972722818573796,0.5896021464423163,0.947915359354083,0.947915359354083
0,49,0.054468108587954416,0.5669328377668159,0.9735870565595717,0.9735870565595717
0,50,0.059763670027495386,0.5720816089446286,0.9587667074548193,0.9587667074548193
0,51,0.05226713179584488,0.5692696774021848,0.9650509590445113,0.9650509590445113
0,52,0.12523320101829896,0.5776714754391865,0.8002387152777778,0.8002387152777778
0,53,0.011585952706605077,0.5691741214219825,0.9897062207161981,0.9897062207161981
0,54,0.04132103439235943,0.5670457460794104,0.9639436652861446,0.9639436652861446
0,55,0.011916613483045953,0.5754774229194585,0.9670661813922357,0.9670661813922357
0,56,0.011160063915144168,0.5478301714542241,0.9877975443440429,0.9877975443440429
0,57,0.010204249476811972,0.5559819963083689,0.9942988098226239,0.9942988098226239
0,58,0.012763545096638691,0.565469483534495,0.9745322435575636,0.9745322435575636
0,59,0.025428341115654073,0.5228249323735116,0.9535204620565596,0.9535204620565596
0,60,0.017829070169443746,0.5508277070729768,0.9956100443440429,0.9956100443440429
0,61,0.020964260720504495,0.5430953825014821,0.9861228769243642,0.9861228769243642
0,62,0.0382931402808372,0.5447415647257763,0.9364907546854083,0.9364907546854083
0,63,0.008537410951682043,0.5464595153708375,0.991230547188755,0.991230547188755
0,64,0.015403625476791197,0.5555425003829252,0.9724934895833334,0.9724934895833334
0,65,0.024272937552038444,0.5422678180487759,0.9891989834337349,0.9891989834337349
0,66,0.0195029891797976,0.5587261070209335,0.9816008826974565,0.9816008826974565
0,67,0.02403994943881769,0.5287185561864411,0.95331390666834,0.95331390666834
0,68,0.019210501667486137,0.552033664152485,0.958145733977577,0.958145733977577
0,69,0.026951562069665636,0.528152788579065,0.9795268312834672,0.9795268312834672
